COBERTURA,ANIO,MES,GRUPO_PRODUCTO,PRODUCTO,UNIDAD_MEDIDA,VOLUMEN,VALOR,INDICE,ESTATUS
Nacional,2001,Agosto,Metales Preciosos,Oro,Kilogramos,1177.0,94890.62,28.043,Cifras Definitivas.
Nacional,2001,Agosto,Metales Preciosos,Plata,Kilogramos,215868.0,266144.095,97.091,Cifras Definitivas.
Nacional,2001,Agosto,Metales Industriales No Ferrosos,Plomo,Toneladas,10756.0,47415.782,128.143,Cifras Definitivas.
Nacional,2001,Agosto,Metales Industriales No Ferrosos,Cobre,Toneladas,27523.0,396339.515,122.953,Cifras Definitivas.
Nacional,2001,Agosto,Metales Industriales No Ferrosos,Zinc,Toneladas,38345.0,318776.708,115.815,Cifras Definitivas.
Nacional,2001,Agosto,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2001,Agosto,Metales Industriales No Ferrosos,Arsenico,Toneladas,216.0,1564.834,505.263,Cifras Definitivas.
Nacional,2001,Agosto,Metales Industriales No Ferrosos,Bismuto,Toneladas,128.0,9200.966,135.689,Cifras Definitivas.
Nacional,2001,Agosto,Metales Industriales No Ferrosos,Estaño,Toneladas,1.0,24.123,48.0,Cifras Definitivas.
Nacional,2001,Agosto,Metales Industriales No Ferrosos,Cadmio,Toneladas,133.0,669.436,104.516,Cifras Definitivas.
Nacional,2001,Agosto,Metales Industriales No Ferrosos,Molibdeno,Toneladas,589.0,27671.555,90.476,Cifras Definitivas.
Nacional,2001,Agosto,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,586192.0,177205.968,67.62,Cifras Definitivas.
Nacional,2001,Agosto,Metales y Minerales Siderúrgicos,Coque,Toneladas,168538.0,245844.695,130.701,Cifras Definitivas.
Nacional,2001,Agosto,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,458012.0,102090.97,71.139,Cifras Definitivas.
Nacional,2001,Agosto,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,11860.0,10964.619,83.763,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Azufre,Toneladas,78527.0,42676.198,90.512,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Grafito,Toneladas,524.0,1088.173,86.983,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Barita,Toneladas,9471.0,6700.122,81.142,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Dolomita,Toneladas,54910.0,10927.09,53.397,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Fluorita,Toneladas,68555.0,69939.469,77.782,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Caolin,Toneladas,7818.0,5390.931,110.252,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Arena Silica,Toneladas,137392.0,27939.484,59.326,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Yeso,Toneladas,232584.0,27461.201,54.351,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Fosforita,Toneladas,85725.0,29735.728,106.151,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Wollastonita,Toneladas,3576.0,6977.262,91.606,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Celestita,Toneladas,12889.0,6765.952,522.157,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Feldespato,Toneladas,25575.0,10811.5,68.886,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Sal,Toneladas,736084.0,82434.047,100.276,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Diatomita,Toneladas,4171.0,7448.572,38.94,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Sulfato de Sodio,Toneladas,45000.0,34578.0,87.379,Cifras Definitivas.
Nacional,2001,Agosto,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,2272.0,1969.395,63.327,Cifras Definitivas.
Nacional,2001,Septiembre,Metales Preciosos,Oro,Kilogramos,1771.3,151064.469,42.196,Cifras Definitivas.
Nacional,2001,Septiembre,Metales Preciosos,Plata,Kilogramos,225219.0,296189.686,101.297,Cifras Definitivas.
Nacional,2001,Septiembre,Metales Industriales No Ferrosos,Plomo,Toneladas,8021.0,35055.217,95.559,Cifras Definitivas.
Nacional,2001,Septiembre,Metales Industriales No Ferrosos,Cobre,Toneladas,24955.0,360206.964,111.481,Cifras Definitivas.
Nacional,2001,Septiembre,Metales Industriales No Ferrosos,Zinc,Toneladas,35156.0,291313.829,106.183,Cifras Definitivas.
Nacional,2001,Septiembre,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2001,Septiembre,Metales Industriales No Ferrosos,Arsenico,Toneladas,196.0,1462.751,458.48,Cifras Definitivas.
Nacional,2001,Septiembre,Metales Industriales No Ferrosos,Bismuto,Toneladas,98.0,7102.758,103.887,Cifras Definitivas.
Nacional,2001,Septiembre,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2001,Septiembre,Metales Industriales No Ferrosos,Cadmio,Toneladas,119.0,616.341,92.129,Cifras Definitivas.
Nacional,2001,Septiembre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,329.0,15857.735,50.538,Cifras Definitivas.
Nacional,2001,Septiembre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,674161.0,203798.996,77.768,Cifras Definitivas.
Nacional,2001,Septiembre,Metales y Minerales Siderúrgicos,Coque,Toneladas,160954.0,252898.973,124.82,Cifras Definitivas.
Nacional,2001,Septiembre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,412586.0,84312.043,64.083,Cifras Definitivas.
Nacional,2001,Septiembre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,1311.0,1248.565,9.259,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Azufre,Toneladas,69602.0,46796.24,80.225,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Grafito,Toneladas,462.0,988.344,76.691,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Barita,Toneladas,11458.0,8350.172,98.165,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Dolomita,Toneladas,55100.0,10964.9,53.582,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Fluorita,Toneladas,50027.0,52575.985,56.76,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Caolin,Toneladas,7808.0,5647.632,110.111,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Arena Silica,Toneladas,137908.0,29417.438,59.548,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Yeso,Toneladas,321504.0,39818.467,75.13,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Fosforita,Toneladas,72349.0,25852.403,89.588,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Wollastonita,Toneladas,2956.0,5767.558,75.724,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Celestita,Toneladas,10213.0,5361.212,413.747,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Feldespato,Toneladas,27955.0,12173.9,75.296,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Sal,Toneladas,733396.0,82133.018,99.91,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Diatomita,Toneladas,4004.0,7150.343,37.381,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,41000.0,31504.4,79.612,Cifras Definitivas.
Nacional,2001,Septiembre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,2156.0,1868.845,60.093,Cifras Definitivas.
Nacional,2001,Octubre,Metales Preciosos,Oro,Kilogramos,2764.2,235361.065,65.855,Cifras Definitivas.
Nacional,2001,Octubre,Metales Preciosos,Plata,Kilogramos,260747.0,346576.754,117.276,Cifras Definitivas.
Nacional,2001,Octubre,Metales Industriales No Ferrosos,Plomo,Toneladas,11906.0,52144.391,141.844,Cifras Definitivas.
Nacional,2001,Octubre,Metales Industriales No Ferrosos,Cobre,Toneladas,30209.0,420112.392,134.952,Cifras Definitivas.
Nacional,2001,Octubre,Metales Industriales No Ferrosos,Zinc,Toneladas,40204.0,315460.508,121.43,Cifras Definitivas.
Nacional,2001,Octubre,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2001,Octubre,Metales Industriales No Ferrosos,Arsenico,Toneladas,166.0,1232.629,388.304,Cifras Definitivas.
Nacional,2001,Octubre,Metales Industriales No Ferrosos,Bismuto,Toneladas,139.0,10040.551,147.35,Cifras Definitivas.
Nacional,2001,Octubre,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,9.478,24.0,Cifras Definitivas.
Nacional,2001,Octubre,Metales Industriales No Ferrosos,Cadmio,Toneladas,143.0,739.113,112.258,Cifras Definitivas.
Nacional,2001,Octubre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,334.0,15693.622,51.306,Cifras Definitivas.
Nacional,2001,Octubre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,669516.0,202394.813,77.232,Cifras Definitivas.
Nacional,2001,Octubre,Metales y Minerales Siderúrgicos,Coque,Toneladas,155762.0,234194.397,120.793,Cifras Definitivas.
Nacional,2001,Octubre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,461195.0,95970.057,71.633,Cifras Definitivas.
Nacional,2001,Octubre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,600.0,568.551,4.238,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Azufre,Toneladas,72656.0,48604.318,83.745,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Grafito,Toneladas,1258.0,2677.669,208.826,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Barita,Toneladas,13259.0,9614.071,113.595,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Dolomita,Toneladas,54600.0,10865.4,53.096,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Fluorita,Toneladas,22139.0,23149.995,25.119,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Caolin,Toneladas,7889.0,5630.777,111.254,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Arena Silica,Toneladas,135183.0,28454.909,58.372,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Yeso,Toneladas,348616.0,42605.454,81.466,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Fosforita,Toneladas,6251.0,2222.402,7.74,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Wollastonita,Toneladas,3610.0,7043.601,92.477,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Celestita,Toneladas,8810.0,4624.721,356.909,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Feldespato,Toneladas,27045.0,11718.3,72.845,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Sal,Toneladas,760904.0,85213.639,103.657,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Diatomita,Toneladas,4329.0,7730.134,40.415,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,47000.0,36114.8,91.262,Cifras Definitivas.
Nacional,2001,Octubre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,2066.0,1790.832,57.585,Cifras Definitivas.
Nacional,2001,Noviembre,Metales Preciosos,Oro,Kilogramos,928.4,76023.168,22.111,Cifras Definitivas.
Nacional,2001,Noviembre,Metales Preciosos,Plata,Kilogramos,235178.0,287558.122,105.776,Cifras Definitivas.
Nacional,2001,Noviembre,Metales Industriales No Ferrosos,Plomo,Toneladas,11936.0,53552.886,142.201,Cifras Definitivas.
Nacional,2001,Noviembre,Metales Industriales No Ferrosos,Cobre,Toneladas,32167.0,461499.677,143.699,Cifras Definitivas.
Nacional,2001,Noviembre,Metales Industriales No Ferrosos,Zinc,Toneladas,35306.0,275577.121,106.636,Cifras Definitivas.
Nacional,2001,Noviembre,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2001,Noviembre,Metales Industriales No Ferrosos,Arsenico,Toneladas,172.0,1259.012,402.339,Cifras Definitivas.
Nacional,2001,Noviembre,Metales Industriales No Ferrosos,Bismuto,Toneladas,118.0,8062.589,125.088,Cifras Definitivas.
Nacional,2001,Noviembre,Metales Industriales No Ferrosos,Estaño,Toneladas,1.0,28.119,80.0,Cifras Definitivas.
Nacional,2001,Noviembre,Metales Industriales No Ferrosos,Cadmio,Toneladas,146.0,744.346,113.032,Cifras Definitivas.
Nacional,2001,Noviembre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,231.0,10563.981,35.484,Cifras Definitivas.
Nacional,2001,Noviembre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,706458.0,213562.379,81.494,Cifras Definitivas.
Nacional,2001,Noviembre,Metales y Minerales Siderúrgicos,Coque,Toneladas,164541.0,244450.337,127.601,Cifras Definitivas.
Nacional,2001,Noviembre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,276481.0,65894.871,42.943,Cifras Definitivas.
Nacional,2001,Noviembre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,15047.0,14055.485,106.272,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Azufre,Toneladas,63367.0,41786.832,73.038,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Grafito,Toneladas,1221.0,2391.108,202.684,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Barita,Toneladas,10256.0,10674.321,87.867,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Dolomita,Toneladas,54850.0,10915.15,53.339,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Fluorita,Toneladas,15027.0,15489.684,17.05,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Caolin,Toneladas,7805.0,5432.139,110.069,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Arena Silica,Toneladas,135879.0,27888.216,58.672,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Yeso,Toneladas,337503.0,40218.771,78.869,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Fosforita,Toneladas,5957.0,2087.922,7.376,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Wollastonita,Toneladas,1599.0,3119.866,40.961,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Celestita,Toneladas,9551.0,5013.807,386.928,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Feldespato,Toneladas,25812.0,11025.0,69.524,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Sal,Toneladas,718400.0,80453.616,97.867,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Diatomita,Toneladas,4447.0,7940.858,41.517,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,44500.0,34193.8,86.408,Cifras Definitivas.
Nacional,2001,Noviembre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,1078.0,934.423,30.047,Cifras Definitivas.
Nacional,2001,Diciembre,Metales Preciosos,Oro,Kilogramos,2663.0,211881.579,63.449,Cifras Definitivas.
Nacional,2001,Diciembre,Metales Preciosos,Plata,Kilogramos,251757.0,336265.17,113.233,Cifras Definitivas.
Nacional,2001,Diciembre,Metales Industriales No Ferrosos,Plomo,Toneladas,13529.0,59896.164,161.179,Cifras Definitivas.
Nacional,2001,Diciembre,Metales Industriales No Ferrosos,Cobre,Toneladas,29027.0,405561.076,129.672,Cifras Definitivas.
Nacional,2001,Diciembre,Metales Industriales No Ferrosos,Zinc,Toneladas,36599.0,305090.971,110.541,Cifras Definitivas.
Nacional,2001,Diciembre,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2001,Diciembre,Metales Industriales No Ferrosos,Arsenico,Toneladas,177.0,1331.63,414.035,Cifras Definitivas.
Nacional,2001,Diciembre,Metales Industriales No Ferrosos,Bismuto,Toneladas,119.0,8104.197,126.148,Cifras Definitivas.
Nacional,2001,Diciembre,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,12.076,24.0,Cifras Definitivas.
Nacional,2001,Diciembre,Metales Industriales No Ferrosos,Cadmio,Toneladas,141.0,622.346,110.71,Cifras Definitivas.
Nacional,2001,Diciembre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,241.0,11510.01,37.02,Cifras Definitivas.
Nacional,2001,Diciembre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,642460.0,194215.692,74.111,Cifras Definitivas.
Nacional,2001,Diciembre,Metales y Minerales Siderúrgicos,Coque,Toneladas,152237.0,226792.559,118.06,Cifras Definitivas.
Nacional,2001,Diciembre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,361664.0,84708.859,56.174,Cifras Definitivas.
Nacional,2001,Diciembre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,3425.0,3177.908,24.19,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Azufre,Toneladas,73339.0,48039.744,84.532,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Grafito,Toneladas,380.0,791.994,63.079,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Barita,Toneladas,15770.0,11196.357,135.108,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Dolomita,Toneladas,55902.0,11124.498,54.362,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Fluorita,Toneladas,30764.0,31044.876,34.905,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Caolin,Toneladas,8443.0,5866.982,119.066,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Arena Silica,Toneladas,151401.0,30698.938,65.375,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Yeso,Toneladas,282521.0,34275.009,66.02,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Fosforita,Toneladas,5912.0,6205.077,7.321,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Wollastonita,Toneladas,1421.0,2772.564,36.402,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Celestita,Toneladas,8901.0,4672.596,360.596,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Feldespato,Toneladas,29410.0,12477.8,79.215,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Sal,Toneladas,723116.0,80981.761,98.509,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Diatomita,Toneladas,4176.0,7456.904,38.977,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,48000.0,36883.2,93.204,Cifras Definitivas.
Nacional,2001,Diciembre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,898.0,778.397,25.03,Cifras Definitivas.
Nacional,2002,Enero,Metales Preciosos,Oro,Kilogramos,846.4,70184.13,20.157,Cifras Definitivas.
Nacional,2002,Enero,Metales Preciosos,Plata,Kilogramos,253595.0,320984.418,114.06,Cifras Definitivas.
Nacional,2002,Enero,Metales Industriales No Ferrosos,Plomo,Toneladas,10897.0,51229.473,129.823,Cifras Definitivas.
Nacional,2002,Enero,Metales Industriales No Ferrosos,Cobre,Toneladas,31249.0,466749.516,139.598,Cifras Definitivas.
Nacional,2002,Enero,Metales Industriales No Ferrosos,Zinc,Toneladas,35160.0,278627.228,106.195,Cifras Definitivas.
Nacional,2002,Enero,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2002,Enero,Metales Industriales No Ferrosos,Arsenico,Toneladas,152.0,1105.341,355.556,Cifras Definitivas.
Nacional,2002,Enero,Metales Industriales No Ferrosos,Bismuto,Toneladas,90.0,5863.312,95.406,Cifras Definitivas.
Nacional,2002,Enero,Metales Industriales No Ferrosos,Estaño,Toneladas,1.0,35.496,72.0,Cifras Definitivas.
Nacional,2002,Enero,Metales Industriales No Ferrosos,Cadmio,Toneladas,145.0,730.062,112.258,Cifras Definitivas.
Nacional,2002,Enero,Metales Industriales No Ferrosos,Molibdeno,Toneladas,325.0,15967.478,49.77,Cifras Definitivas.
Nacional,2002,Enero,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,467555.0,148986.474,53.935,Cifras Definitivas.
Nacional,2002,Enero,Metales y Minerales Siderúrgicos,Coque,Toneladas,110153.0,163810.358,85.424,Cifras Definitivas.
Nacional,2002,Enero,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,422635.0,90515.762,65.644,Cifras Definitivas.
Nacional,2002,Enero,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,967.0,837.833,6.83,Cifras Definitivas.
Nacional,2002,Enero,Minerales No Metálicos,Azufre,Toneladas,73652.0,47491.085,84.893,Cifras Definitivas.
Nacional,2002,Enero,Minerales No Metálicos,Grafito,Toneladas,598.0,1262.429,99.267,Cifras Definitivas.
Nacional,2002,Enero,Minerales No Metálicos,Barita,Toneladas,8736.0,6403.452,74.845,Cifras Definitivas.
Nacional,2002,Enero,Minerales No Metálicos,Dolomita,Toneladas,25445.0,5063.571,24.744,Cifras Definitivas.
Nacional,2002,Enero,Minerales No Metálicos,Fluorita,Toneladas,48901.0,48397.763,55.483,Cifras Definitivas.
Nacional,2002,Enero,Minerales No Metálicos,Caolin,Toneladas,2030.0,1349.122,28.628,Cifras Definitivas.
Nacional,2002,Enero,Minerales No Metálicos,Arena Silica,Toneladas,130438.0,24697.287,56.323,Cifras Definitivas.
Nacional,2002,Enero,Minerales No Metálicos,Yeso,Toneladas,315855.0,37305.174,73.81,Cifras Definitivas.
Nacional,2002,Enero,Minerales No Metálicos,Fosforita,Toneladas,337.0,119.604,0.417,Cifras Definitivas.
Nacional,2002,Enero,Minerales No Metálicos,Wollastonita,Toneladas,1895.0,3758.956,48.544,Cifras Definitivas.
